Time	T(Setpoint)	T(Copper)	T(Cell1)	T(Cell2)	T(Cell3)	T(Cell4)	DAC
s	°C	°C	°C	°C	°C	°C	V
4,340000E+2	3,700000E+1	3,699808E+1	3,647344E+1	3,649166E+1	3,618198E+1	3,632042E+1	6,525171E+0
4,350000E+2	3,700000E+1	3,699808E+1	3,646615E+1	3,649530E+1	3,618562E+1	3,632042E+1	5,432650E+0
4,360000E+2	3,700000E+1	3,699080E+1	3,646980E+1	3,648437E+1	3,618926E+1	3,632042E+1	6,638824E+0
4,370000E+2	3,700000E+1	3,699094E+1	3,646630E+1	3,648088E+1	3,617848E+1	3,630964E+1	5,526466E+0
4,380000E+2	3,700000E+1	3,699111E+1	3,647012E+1	3,648833E+1	3,618594E+1	3,632074E+1	5,525532E+0
4,390000E+2	3,700000E+1	3,699840E+1	3,646283E+1	3,648833E+1	3,618594E+1	3,631710E+1	4,349308E+0
4,400000E+2	3,700000E+1	3,698746E+1	3,646283E+1	3,648833E+1	3,617865E+1	3,631710E+1	7,252419E+0
4,410000E+2	3,700000E+1	3,699111E+1	3,646283E+1	3,649198E+1	3,617865E+1	3,632074E+1	5,015194E+0
4,420000E+2	3,700000E+1	3,700219E+1	3,647391E+1	3,649577E+1	3,618245E+1	3,632818E+1	3,732645E+0
4,430000E+2	3,700000E+1	3,700965E+1	3,647044E+1	3,649959E+1	3,619355E+1	3,633199E+1	4,159548E+0
4,440000E+2	3,700000E+1	3,700600E+1	3,647044E+1	3,649959E+1	3,618990E+1	3,632835E+1	5,876936E+0
4,450000E+2	3,700000E+1	3,700616E+1	3,647787E+1	3,649973E+1	3,619006E+1	3,632850E+1	5,301653E+0
4,460000E+2	3,700000E+1	3,700268E+1	3,647804E+1	3,650719E+1	3,619751E+1	3,632138E+1	5,896606E+0
4,470000E+2	3,700000E+1	3,700268E+1	3,646711E+1	3,649262E+1	3,619022E+1	3,632502E+1	5,373987E+0
4,480000E+2	3,700000E+1	3,699919E+1	3,647091E+1	3,650006E+1	3,619767E+1	3,632882E+1	5,950315E+0
4,490000E+2	3,700000E+1	3,699555E+1	3,647091E+1	3,648913E+1	3,618309E+1	3,631789E+1	6,030075E+0
4,500000E+2	3,700000E+1	3,699207E+1	3,646744E+1	3,648930E+1	3,618326E+1	3,632170E+1	6,060989E+0
4,510000E+2	3,700000E+1	3,698479E+1	3,646015E+1	3,648566E+1	3,617962E+1	3,632170E+1	6,749519E+0
4,520000E+2	3,700000E+1	3,700350E+1	3,646429E+1	3,648979E+1	3,618375E+1	3,632584E+1	2,567530E+0
4,530000E+2	3,700000E+1	3,699636E+1	3,647901E+1	3,650087E+1	3,619483E+1	3,632599E+1	6,553667E+0
4,540000E+2	3,700000E+1	3,700365E+1	3,647536E+1	3,650451E+1	3,618755E+1	3,632963E+1	4,279047E+0
4,550000E+2	3,700000E+1	3,700000E+1	3,646808E+1	3,648994E+1	3,618390E+1	3,633327E+1	5,973057E+0
4,560000E+2	3,700000E+1	3,700746E+1	3,647189E+1	3,650104E+1	3,619136E+1	3,632252E+1	4,192345E+0
4,570000E+2	3,700000E+1	3,700729E+1	3,647901E+1	3,650451E+1	3,619483E+1	3,632963E+1	5,335684E+0
4,580000E+2	3,700000E+1	3,699636E+1	3,646808E+1	3,649723E+1	3,619119E+1	3,632235E+1	7,115057E+0
4,590000E+2	3,700000E+1	3,698924E+1	3,646825E+1	3,648647E+1	3,618771E+1	3,631887E+1	6,655577E+0
4,600000E+2	3,700000E+1	3,699289E+1	3,646096E+1	3,649011E+1	3,618043E+1	3,631887E+1	4,990299E+0
4,610000E+2	3,700000E+1	3,699668E+1	3,646840E+1	3,649390E+1	3,618423E+1	3,632267E+1	4,912136E+0
4,620000E+2	3,700000E+1	3,700048E+1	3,647219E+1	3,650134E+1	3,619166E+1	3,633011E+1	4,854963E+0
4,630000E+2	3,700000E+1	3,701141E+1	3,647219E+1	3,649405E+1	3,618801E+1	3,633011E+1	3,615301E+0
4,640000E+2	3,700000E+1	3,701522E+1	3,647965E+1	3,650151E+1	3,619912E+1	3,633392E+1	4,618263E+0
4,650000E+2	3,700000E+1	3,700446E+1	3,647618E+1	3,650168E+1	3,619200E+1	3,633409E+1	6,962645E+0
4,660000E+2	3,700000E+1	3,700446E+1	3,647982E+1	3,650168E+1	3,619564E+1	3,633045E+1	5,346798E+0
4,670000E+2	3,700000E+1	3,700097E+1	3,647997E+1	3,650548E+1	3,619580E+1	3,633060E+1	5,922237E+0
4,680000E+2	3,700000E+1	3,699733E+1	3,648362E+1	3,650183E+1	3,620308E+1	3,633788E+1	6,001108E+0
4,690000E+2	3,700000E+1	3,700097E+1	3,646904E+1	3,649819E+1	3,619215E+1	3,632331E+1	4,853067E+0
4,700000E+2	3,700000E+1	3,699747E+1	3,646920E+1	3,649470E+1	3,618866E+1	3,632711E+1	5,977339E+0
4,710000E+2	3,700000E+1	3,700476E+1	3,647648E+1	3,649834E+1	3,619595E+1	3,632711E+1	4,248617E+0
4,720000E+2	3,700000E+1	3,699764E+1	3,647300E+1	3,649851E+1	3,619247E+1	3,633456E+1	6,517214E+0
4,730000E+2	3,700000E+1	3,698671E+1	3,646207E+1	3,648758E+1	3,618518E+1	3,632363E+1	7,259426E+0
4,740000E+2	3,700000E+1	3,700510E+1	3,647318E+1	3,649868E+1	3,618171E+1	3,632745E+1	2,583681E+0
4,750000E+2	3,700000E+1	3,700146E+1	3,646589E+1	3,648775E+1	3,618535E+1	3,632380E+1	5,942080E+0
4,760000E+2	3,700000E+1	3,699797E+1	3,646604E+1	3,649519E+1	3,618550E+1	3,633124E+1	5,972565E+0
4,770000E+2	3,700000E+1	3,701271E+1	3,647714E+1	3,650993E+1	3,619661E+1	3,633141E+1	3,009914E+0
4,780000E+2	3,700000E+1	3,700542E+1	3,647714E+1	3,649900E+1	3,619661E+1	3,632776E+1	6,421606E+0
4,790000E+2	3,700000E+1	3,699100E+1	3,646637E+1	3,648822E+1	3,617490E+1	3,631699E+1	7,711849E+0
4,800000E+2	3,700000E+1	3,699846E+1	3,647382E+1	3,649568E+1	3,618236E+1	3,632080E+1	4,319160E+0
4,810000E+2	3,700000E+1	3,700589E+1	3,647761E+1	3,649947E+1	3,619344E+1	3,633188E+1	4,208124E+0
4,820000E+2	3,700000E+1	3,701682E+1	3,648125E+1	3,650676E+1	3,620072E+1	3,633553E+1	3,511637E+0
4,830000E+2	3,700000E+1	3,701318E+1	3,648125E+1	3,651040E+1	3,620436E+1	3,633553E+1	5,745514E+0
4,840000E+2	3,700000E+1	3,699878E+1	3,647414E+1	3,650693E+1	3,619725E+1	3,633934E+1	7,575748E+0
4,850000E+2	3,700000E+1	3,700607E+1	3,648507E+1	3,651057E+1	3,620089E+1	3,633934E+1	4,210442E+0
4,860000E+2	3,700000E+1	3,700954E+1	3,647033E+1	3,651040E+1	3,619708E+1	3,633917E+1	4,725807E+0
4,870000E+2	3,700000E+1	3,701335E+1	3,647778E+1	3,651057E+1	3,620089E+1	3,633570E+1	4,610413E+0
4,880000E+2	3,700000E+1	3,700607E+1	3,647778E+1	3,650329E+1	3,619725E+1	3,633205E+1	6,381786E+0
4,890000E+2	3,700000E+1	3,700257E+1	3,648158E+1	3,650344E+1	3,620104E+1	3,633585E+1	5,863512E+0
4,900000E+2	3,700000E+1	3,700622E+1	3,647794E+1	3,650344E+1	3,619740E+1	3,633221E+1	4,735735E+0
4,910000E+2	3,700000E+1	3,700274E+1	3,648539E+1	3,650725E+1	3,620121E+1	3,633966E+1	5,854225E+0
4,920000E+2	3,700000E+1	3,701018E+1	3,648190E+1	3,650740E+1	3,619408E+1	3,633617E+1	4,101109E+0
4,930000E+2	3,700000E+1	3,701018E+1	3,647825E+1	3,650740E+1	3,620501E+1	3,634345E+1	5,211246E+0
4,940000E+2	3,700000E+1	3,699213E+1	3,647114E+1	3,648571E+1	3,618696E+1	3,631812E+1	8,192360E+0
4,950000E+2	3,700000E+1	3,698500E+1	3,647493E+1	3,649680E+1	3,618347E+1	3,632191E+1	6,670988E+0
4,960000E+2	3,700000E+1	3,699610E+1	3,646053E+1	3,648968E+1	3,617635E+1	3,632208E+1	3,770718E+0
4,970000E+2	3,700000E+1	3,700338E+1	3,647146E+1	3,649696E+1	3,618728E+1	3,633666E+1	4,231939E+0
4,980000E+2	3,700000E+1	3,700703E+1	3,647146E+1	3,649332E+1	3,618728E+1	3,633302E+1	4,720236E+0
4,990000E+2	3,700000E+1	3,700354E+1	3,647161E+1	3,650076E+1	3,618379E+1	3,633317E+1	5,840847E+0
5,000000E+2	3,700000E+1	3,699990E+1	3,647526E+1	3,649712E+1	3,619108E+1	3,632952E+1	5,917803E+0
5,010000E+2	3,700000E+1	3,700354E+1	3,647890E+1	3,650441E+1	3,619472E+1	3,633317E+1	4,769680E+0
5,020000E+2	3,700000E+1	3,700735E+1	3,647178E+1	3,649000E+1	3,618760E+1	3,631876E+1	4,682463E+0
5,030000E+2	3,700000E+1	3,699293E+1	3,646829E+1	3,649379E+1	3,619140E+1	3,632985E+1	7,638060E+0
5,040000E+2	3,700000E+1	3,698945E+1	3,647210E+1	3,649396E+1	3,619521E+1	3,632273E+1	6,053234E+0
5,050000E+2	3,700000E+1	3,698597E+1	3,646497E+1	3,649047E+1	3,618808E+1	3,632652E+1	6,114267E+0
5,060000E+2	3,700000E+1	3,699689E+1	3,647226E+1	3,649776E+1	3,618808E+1	3,633017E+1	3,789522E+0
5,070000E+2	3,700000E+1	3,699689E+1	3,647226E+1	3,649412E+1	3,619172E+1	3,633745E+1	5,430441E+0
5,080000E+2	3,700000E+1	3,700435E+1	3,647607E+1	3,650521E+1	3,620282E+1	3,634491E+1	4,198370E+0
5,090000E+2	3,700000E+1	3,700450E+1	3,647622E+1	3,650901E+1	3,619204E+1	3,633413E+1	5,289661E+0
5,100000E+2	3,700000E+1	3,700814E+1	3,647257E+1	3,649808E+1	3,619204E+1	3,633048E+1	4,706806E+0
5,110000E+2	3,700000E+1	3,700085E+1	3,647622E+1	3,649443E+1	3,619204E+1	3,632684E+1	6,455036E+0
5,120000E+2	3,700000E+1	3,699738E+1	3,647275E+1	3,649825E+1	3,618857E+1	3,632701E+1	5,936211E+0
5,130000E+2	3,700000E+1	3,699010E+1	3,645817E+1	3,648368E+1	3,618493E+1	3,632337E+1	6,622658E+0
5,140000E+2	3,700000E+1	3,699010E+1	3,647275E+1	3,649461E+1	3,619950E+1	3,633430E+1	5,534698E+0
5,150000E+2	3,700000E+1	3,699389E+1	3,646197E+1	3,649112E+1	3,617779E+1	3,631623E+1	4,911474E+0
5,160000E+2	3,700000E+1	3,699770E+1	3,646578E+1	3,649128E+1	3,617431E+1	3,632005E+1	4,853170E+0
5,170000E+2	3,700000E+1	3,699770E+1	3,646214E+1	3,649128E+1	3,617796E+1	3,632005E+1	5,425951E+0
5,180000E+2	3,700000E+1	3,697949E+1	3,646214E+1	3,649493E+1	3,618524E+1	3,632005E+1	8,441711E+0
5,190000E+2	3,700000E+1	3,699421E+1	3,646957E+1	3,649143E+1	3,618539E+1	3,632019E+1	3,283379E+0
5,200000E+2	3,700000E+1	3,700895E+1	3,647338E+1	3,649889E+1	3,618921E+1	3,633130E+1	3,054312E+0
5,210000E+2	3,700000E+1	3,701260E+1	3,647703E+1	3,650253E+1	3,619285E+1	3,633858E+1	4,658484E+0
5,220000E+2	3,700000E+1	3,700531E+1	3,647338E+1	3,650253E+1	3,618557E+1	3,632401E+1	6,404486E+0
5,230000E+2	3,700000E+1	3,701275E+1	3,648083E+1	3,650997E+1	3,620393E+1	3,633145E+1	4,077822E+0
5,240000E+2	3,700000E+1	3,700911E+1	3,648083E+1	3,650633E+1	3,619300E+1	3,632780E+1	5,790169E+0
5,250000E+2	3,700000E+1	3,699453E+1	3,647354E+1	3,649904E+1	3,619665E+1	3,632416E+1	7,650850E+0
5,260000E+2	3,700000E+1	3,697631E+1	3,647354E+1	3,648811E+1	3,618572E+1	3,631688E+1	8,483006E+0
5,270000E+2	3,700000E+1	3,698742E+1	3,645549E+1	3,648100E+1	3,617860E+1	3,630976E+1	3,924822E+0
5,280000E+2	3,700000E+1	3,699106E+1	3,645913E+1	3,648464E+1	3,617860E+1	3,632069E+1	4,993307E+0
5,290000E+2	3,700000E+1	3,701307E+1	3,647750E+1	3,650301E+1	3,619333E+1	3,633177E+1	1,900814E+0
5,300000E+2	3,700000E+1	3,702782E+1	3,648496E+1	3,651046E+1	3,619350E+1	3,633923E+1	2,756371E+0
5,310000E+2	3,700000E+1	3,702417E+1	3,648861E+1	3,652139E+1	3,620078E+1	3,634652E+1	5,557587E+0
5,320000E+2	3,700000E+1	3,702432E+1	3,648875E+1	3,651790E+1	3,619729E+1	3,634302E+1	4,973852E+0
5,330000E+2	3,700000E+1	3,700975E+1	3,648875E+1	3,650697E+1	3,620093E+1	3,633573E+1	7,395699E+0
5,340000E+2	3,700000E+1	3,699882E+1	3,647418E+1	3,649604E+1	3,619000E+1	3,633209E+1	7,013771E+0
5,350000E+2	3,700000E+1	3,698442E+1	3,646342E+1	3,649621E+1	3,618288E+1	3,631040E+1	7,758276E+0
5,360000E+2	3,700000E+1	3,699914E+1	3,646722E+1	3,649636E+1	3,618304E+1	3,632513E+1	3,169052E+0
5,370000E+2	3,700000E+1	3,700278E+1	3,646357E+1	3,649636E+1	3,618668E+1	3,632513E+1	4,775269E+0
5,380000E+2	3,700000E+1	3,702846E+1	3,647832E+1	3,652203E+1	3,620142E+1	3,633622E+1	1,071465E+0
5,390000E+2	3,700000E+1	3,702496E+1	3,649303E+1	3,651854E+1	3,619793E+1	3,634002E+1	5,486473E+0
5,400000E+2	3,700000E+1	3,701403E+1	3,648575E+1	3,651490E+1	3,619793E+1	3,634366E+1	6,759251E+0
5,410000E+2	3,700000E+1	3,701056E+1	3,648228E+1	3,651871E+1	3,620174E+1	3,633290E+1	5,686810E+0
5,420000E+2	3,700000E+1	3,701071E+1	3,647514E+1	3,651158E+1	3,620189E+1	3,634034E+1	5,135571E+0
5,430000E+2	3,700000E+1	3,701088E+1	3,648989E+1	3,651903E+1	3,619842E+1	3,634415E+1	5,125324E+0
5,440000E+2	3,700000E+1	3,701468E+1	3,648639E+1	3,651190E+1	3,620586E+1	3,633702E+1	4,516886E+0
5,450000E+2	3,700000E+1	3,700739E+1	3,648639E+1	3,651918E+1	3,620586E+1	3,634066E+1	6,285368E+0
5,460000E+2	3,700000E+1	3,700374E+1	3,649003E+1	3,651554E+1	3,620221E+1	3,633702E+1	5,791115E+0
5,470000E+2	3,700000E+1	3,700010E+1	3,647182E+1	3,650825E+1	3,619128E+1	3,634066E+1	5,845711E+0
5,480000E+2	3,700000E+1	3,700391E+1	3,647928E+1	3,649749E+1	3,619510E+1	3,632990E+1	4,667873E+0
5,490000E+2	3,700000E+1	3,700027E+1	3,647563E+1	3,650478E+1	3,619510E+1	3,633355E+1	5,840412E+0
5,500000E+2	3,700000E+1	3,700027E+1	3,647928E+1	3,650843E+1	3,619874E+1	3,632626E+1	5,294392E+0
5,510000E+2	3,700000E+1	3,700391E+1	3,647563E+1	3,650843E+1	3,619510E+1	3,632626E+1	4,691963E+0
5,520000E+2	3,700000E+1	3,698949E+1	3,646850E+1	3,649765E+1	3,618432E+1	3,633005E+1	7,622957E+0
5,530000E+2	3,700000E+1	3,699678E+1	3,646850E+1	3,649765E+1	3,619160E+1	3,632277E+1	4,258230E+0
5,540000E+2	3,700000E+1	3,700424E+1	3,647596E+1	3,649781E+1	3,618813E+1	3,632293E+1	4,119068E+0
5,550000E+2	3,700000E+1	3,700788E+1	3,647596E+1	3,650874E+1	3,618813E+1	3,633387E+1	4,633318E+0
5,560000E+2	3,700000E+1	3,699710E+1	3,647611E+1	3,650890E+1	3,618464E+1	3,632673E+1	6,958145E+0
5,570000E+2	3,700000E+1	3,699346E+1	3,647247E+1	3,649797E+1	3,618464E+1	3,632309E+1	5,947241E+0
5,580000E+2	3,700000E+1	3,698253E+1	3,647247E+1	3,649797E+1	3,618464E+1	3,631945E+1	7,212252E+0
5,590000E+2	3,700000E+1	3,699346E+1	3,647975E+1	3,650890E+1	3,619557E+1	3,633766E+1	3,772854E+0
5,600000E+2	3,700000E+1	3,700075E+1	3,647975E+1	3,651254E+1	3,619193E+1	3,632673E+1	4,209015E+0
5,610000E+2	3,700000E+1	3,700092E+1	3,647263E+1	3,651271E+1	3,618846E+1	3,632690E+1	5,274345E+0
5,620000E+2	3,700000E+1	3,699744E+1	3,648009E+1	3,650195E+1	3,618863E+1	3,632707E+1	5,874208E+0
5,630000E+2	3,700000E+1	3,700473E+1	3,648009E+1	3,650559E+1	3,618863E+1	3,632707E+1	4,147734E+0
5,640000E+2	3,700000E+1	3,700837E+1	3,648373E+1	3,651288E+1	3,619227E+1	3,633800E+1	4,636560E+0
5,650000E+2	3,700000E+1	3,699395E+1	3,647660E+1	3,651303E+1	3,619242E+1	3,633086E+1	7,564695E+0
5,660000E+2	3,700000E+1	3,699395E+1	3,647296E+1	3,649846E+1	3,618878E+1	3,631993E+1	5,404787E+0
5,670000E+2	3,700000E+1	3,697953E+1	3,646582E+1	3,649497E+1	3,618893E+1	3,632737E+1	7,794880E+0
5,680000E+2	3,700000E+1	3,698698E+1	3,646599E+1	3,650242E+1	3,618546E+1	3,632390E+1	4,407988E+0
5,690000E+2	3,700000E+1	3,699806E+1	3,646978E+1	3,650986E+1	3,619289E+1	3,632769E+1	3,698565E+0
5,700000E+2	3,700000E+1	3,700535E+1	3,647707E+1	3,650621E+1	3,619289E+1	3,632041E+1	4,155943E+0
5,710000E+2	3,700000E+1	3,700916E+1	3,648088E+1	3,651003E+1	3,619670E+1	3,633150E+1	4,614847E+0
5,720000E+2	3,700000E+1	3,700916E+1	3,648088E+1	3,651003E+1	3,619306E+1	3,633879E+1	5,182470E+0
5,730000E+2	3,700000E+1	3,699841E+1	3,648105E+1	3,650656E+1	3,619323E+1	3,633168E+1	6,958246E+0
5,740000E+2	3,700000E+1	3,699476E+1	3,647741E+1	3,650291E+1	3,620052E+1	3,632803E+1	5,948980E+0
5,750000E+2	3,700000E+1	3,699491E+1	3,648120E+1	3,651035E+1	3,619338E+1	3,632819E+1	5,379320E+0
5,760000E+2	3,700000E+1	3,699144E+1	3,647773E+1	3,651052E+1	3,619355E+1	3,633200E+1	5,979265E+0
5,770000E+2	3,700000E+1	3,699887E+1	3,648153E+1	3,651431E+1	3,619735E+1	3,632850E+1	4,232372E+0
5,780000E+2	3,700000E+1	3,699903E+1	3,647439E+1	3,650718E+1	3,619750E+1	3,632866E+1	5,322908E+0
5,790000E+2	3,700000E+1	3,700616E+1	3,648881E+1	3,651431E+1	3,620099E+1	3,633215E+1	4,165691E+0
5,800000E+2	3,700000E+1	3,700631E+1	3,648532E+1	3,651447E+1	3,619750E+1	3,632866E+1	5,207380E+0
5,810000E+2	3,700000E+1	3,699903E+1	3,649261E+1	3,651811E+1	3,620114E+1	3,633230E+1	6,432957E+0
5,820000E+2	3,700000E+1	3,699538E+1	3,648532E+1	3,651082E+1	3,619386E+1	3,633230E+1	5,943455E+0
5,830000E+2	3,700000E+1	3,699191E+1	3,648185E+1	3,650735E+1	3,620131E+1	3,632883E+1	5,974451E+0
5,840000E+2	3,700000E+1	3,699191E+1	3,647820E+1	3,651099E+1	3,620131E+1	3,633247E+1	5,457218E+0
5,850000E+2	3,700000E+1	3,699555E+1	3,648549E+1	3,651464E+1	3,619767E+1	3,633976E+1	4,858341E+0
5,860000E+2	3,700000E+1	3,701030E+1	3,648202E+1	3,651480E+1	3,619784E+1	3,633993E+1	2,966290E+0
5,870000E+2	3,700000E+1	3,700301E+1	3,648202E+1	3,650388E+1	3,619055E+1	3,633264E+1	6,379759E+0
5,880000E+2	3,700000E+1	3,699208E+1	3,648202E+1	3,651117E+1	3,619784E+1	3,633264E+1	7,093538E+0
5,890000E+2	3,700000E+1	3,699223E+1	3,648217E+1	3,650403E+1	3,619435E+1	3,632550E+1	5,432878E+0
5,900000E+2	3,700000E+1	3,698859E+1	3,647488E+1	3,649674E+1	3,618706E+1	3,632915E+1	6,063204E+0
5,910000E+2	3,700000E+1	3,700316E+1	3,647853E+1	3,649674E+1	3,619070E+1	3,632915E+1	3,109562E+0
5,920000E+2	3,700000E+1	3,699605E+1	3,647141E+1	3,650055E+1	3,619087E+1	3,633296E+1	6,471809E+0
5,930000E+2	3,700000E+1	3,699984E+1	3,648249E+1	3,651163E+1	3,619831E+1	3,633676E+1	4,779079E+0
5,940000E+2	3,700000E+1	3,701077E+1	3,648613E+1	3,651528E+1	3,620560E+1	3,634040E+1	3,539164E+0
5,950000E+2	3,700000E+1	3,699636E+1	3,648266E+1	3,650816E+1	3,619484E+1	3,632964E+1	7,557056E+0
5,960000E+2	3,700000E+1	3,699636E+1	3,648630E+1	3,650816E+1	3,619848E+1	3,632964E+1	5,398230E+0
5,970000E+2	3,700000E+1	3,699636E+1	3,648994E+1	3,650452E+1	3,619119E+1	3,633328E+1	5,400047E+0
5,980000E+2	3,700000E+1	3,700745E+1	3,648645E+1	3,651196E+1	3,619863E+1	3,632615E+1	3,567844E+0
5,990000E+2	3,700000E+1	3,700762E+1	3,648298E+1	3,651577E+1	3,620609E+1	3,633360E+1	5,197966E+0
6,000000E+2	3,700000E+1	3,700016E+1	3,649010E+1	3,652288E+1	3,621321E+1	3,634072E+1	6,454161E+0
6,010000E+2	3,700000E+1	3,700397E+1	3,649027E+1	3,651941E+1	3,620609E+1	3,633725E+1	4,704088E+0
6,020000E+2	3,700000E+1	3,700413E+1	3,648677E+1	3,650863E+1	3,620259E+1	3,633376E+1	5,249052E+0
6,030000E+2	3,700000E+1	3,699684E+1	3,648677E+1	3,651228E+1	3,620624E+1	3,633740E+1	6,476353E+0
6,040010E+2	3,700000E+1	3,699701E+1	3,648330E+1	3,650880E+1	3,619548E+1	3,632299E+1	5,356041E+0
6,050000E+2	3,700000E+1	3,699701E+1	3,648330E+1	3,651244E+1	3,619183E+1	3,633028E+1	5,383286E+0
6,060000E+2	3,700000E+1	3,700080E+1	3,649074E+1	3,650895E+1	3,620656E+1	3,634136E+1	4,757236E+0
6,070000E+2	3,700000E+1	3,699336E+1	3,647966E+1	3,650151E+1	3,619548E+1	3,632664E+1	6,556705E+0
6,080000E+2	3,700000E+1	3,699733E+1	3,647269E+1	3,650184E+1	3,619216E+1	3,633060E+1	4,787640E+0
6,090000E+2	3,700000E+1	3,698640E+1	3,647634E+1	3,649820E+1	3,618487E+1	3,632696E+1	7,192835E+0
6,100000E+2	3,700000E+1	3,699369E+1	3,648362E+1	3,650548E+1	3,619216E+1	3,633060E+1	4,354424E+0
6,110000E+2	3,700000E+1	3,699733E+1	3,647269E+1	3,650912E+1	3,618851E+1	3,632696E+1	4,847569E+0
6,120000E+2	3,700000E+1	3,699384E+1	3,646920E+1	3,649471E+1	3,618867E+1	3,632347E+1	5,973028E+0
6,130000E+2	3,700000E+1	3,698291E+1	3,647649E+1	3,649471E+1	3,619231E+1	3,632347E+1	7,261309E+0
6,140000E+2	3,700000E+1	3,698672E+1	3,646937E+1	3,650216E+1	3,618884E+1	3,632364E+1	4,999786E+0
6,150000E+2	3,700000E+1	3,700129E+1	3,647301E+1	3,649851E+1	3,619612E+1	3,633092E+1	3,167000E+0
6,160000E+2	3,700000E+1	3,700509E+1	3,648045E+1	3,650960E+1	3,619627E+1	3,633108E+1	4,722797E+0
6,170000E+2	3,700000E+1	3,700494E+1	3,648030E+1	3,650216E+1	3,620340E+1	3,633821E+1	5,315422E+0
6,180000E+2	3,700000E+1	3,700145E+1	3,648045E+1	3,650960E+1	3,619992E+1	3,633472E+1	5,867735E+0
6,190000E+2	3,700000E+1	3,699433E+1	3,648062E+1	3,649884E+1	3,620008E+1	3,632396E+1	6,521511E+0
6,200000E+2	3,700000E+1	3,698704E+1	3,646969E+1	3,649155E+1	3,619280E+1	3,633125E+1	6,662458E+0
6,210000E+2	3,700000E+1	3,698719E+1	3,647349E+1	3,649535E+1	3,618931E+1	3,632411E+1	5,550774E+0
6,220000E+2	3,700000E+1	3,699465E+1	3,646637E+1	3,649916E+1	3,618219E+1	3,632064E+1	4,345810E+0
6,230000E+2	3,700000E+1	3,699829E+1	3,647730E+1	3,650280E+1	3,619677E+1	3,633521E+1	4,864222E+0
6,240000E+2	3,700000E+1	3,700573E+1	3,648474E+1	3,650660E+1	3,620056E+1	3,633536E+1	4,181063E+0
6,250000E+2	3,700000E+1	3,700226E+1	3,647762E+1	3,650677E+1	3,620437E+1	3,633189E+1	5,867937E+0
6,260000E+2	3,700000E+1	3,700226E+1	3,648855E+1	3,651041E+1	3,620437E+1	3,633189E+1	5,346102E+0
6,270000E+2	3,700000E+1	3,698768E+1	3,647762E+1	3,650312E+1	3,619708E+1	3,633553E+1	7,757294E+0
6,280000E+2	3,700000E+1	3,698419E+1	3,647049E+1	3,649234E+1	3,618631E+1	3,632839E+1	6,154728E+0
6,290000E+2	3,700000E+1	3,699512E+1	3,647412E+1	3,650327E+1	3,618631E+1	3,632111E+1	3,830297E+0
6,300000E+2	3,700000E+1	3,699894E+1	3,646701E+1	3,649980E+1	3,618648E+1	3,632492E+1	4,840771E+0
6,310000E+2	3,700000E+1	3,700623E+1	3,647065E+1	3,650345E+1	3,618648E+1	3,632857E+1	4,207031E+0
6,320000E+2	3,700000E+1	3,700623E+1	3,648523E+1	3,651438E+1	3,619741E+1	3,633585E+1	5,297401E+0
6,330000E+2	3,700000E+1	3,699544E+1	3,647080E+1	3,651088E+1	3,619027E+1	3,633236E+1	7,079065E+0
6,340000E+2	3,700000E+1	3,699544E+1	3,647080E+1	3,650359E+1	3,619391E+1	3,632507E+1	5,463722E+0
6,350000E+2	3,700000E+1	3,698816E+1	3,647080E+1	3,650359E+1	3,619756E+1	3,632872E+1	6,671846E+0
6,360000E+2	3,700000E+1	3,698451E+1	3,645623E+1	3,648902E+1	3,617934E+1	3,631414E+1	6,187780E+0
6,370000E+2	3,700000E+1	3,698468E+1	3,646733E+1	3,648919E+1	3,617587E+1	3,631431E+1	5,621290E+0
6,380000E+2	3,700000E+1	3,699561E+1	3,646733E+1	3,649648E+1	3,618315E+1	3,631431E+1	3,845360E+0
6,390000E+2	3,700000E+1	3,700305E+1	3,646748E+1	3,650391E+1	3,619059E+1	3,633268E+1	4,255823E+0
6,400000E+2	3,700000E+1	3,700305E+1	3,648206E+1	3,650756E+1	3,619059E+1	3,632539E+1	5,370098E+0
6,410000E+2	3,700000E+1	3,700322E+1	3,647494E+1	3,650773E+1	3,619440E+1	3,633285E+1	5,340164E+0
6,420000E+2	3,700000E+1	3,698865E+1	3,647494E+1	3,650409E+1	3,618712E+1	3,631828E+1	7,775993E+0
6,430000E+2	3,700000E+1	3,697772E+1	3,645672E+1	3,650044E+1	3,618348E+1	3,632192E+1	7,404615E+0
6,440000E+2	3,700000E+1	3,699229E+1	3,647130E+1	3,650409E+1	3,619440E+1	3,632557E+1	3,364700E+0
6,450000E+2	3,700000E+1	3,701415E+1	3,648223E+1	3,651502E+1	3,620169E+1	3,633649E+1	1,936211E+0
6,460000E+2	3,700000E+1	3,702888E+1	3,648966E+1	3,651517E+1	3,621277E+1	3,634393E+1	2,771496E+0
6,470000E+2	3,700000E+1	3,701083E+1	3,648983E+1	3,652262E+1	3,620201E+1	3,634410E+1	7,952600E+0
6,480000E+2	3,700000E+1	3,700005E+1	3,648270E+1	3,652277E+1	3,620581E+1	3,633332E+1	7,024231E+0
6,490000E+2	3,700000E+1	3,700719E+1	3,648619E+1	3,651898E+1	3,620201E+1	3,634046E+1	4,225933E+0
6,500000E+2	3,700000E+1	3,701098E+1	3,648634E+1	3,651549E+1	3,620216E+1	3,633697E+1	4,665390E+0
